species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Accipiter_imitator,NT,0.5887703904585604,0.28215986354944367,0.8709302540080041,0.10059196677310123,0.0970230531599524,0.009315757976674624,0.08375925320092195,0.10804744413903605,45,0.07405206228455961
Accipiter_luteoschistaceus,VU,0.5887703904585604,0.2821598635494437,0.8709302540080042,0.1583392376485364,0.17495862482469585,0.044547548692991684,0.1248005784031026,0.24070678380040222,46,0.048734101985023176
Accipiter_madagascariensis,NT,0.7661556916301242,1.0565293588128823e-14,0.7661556916301347,0.08344217263076188,0.08469169490655781,0.008412937331255593,0.07495044721252533,0.09858617584363524,47,0.09200047545465351
Accipiter_melanochlamys,LC,0.8897955826815528,2.3998499262642566e-15,0.8897955826815552,0.04363743639608807,0.03860712807793909,0.023255258789375174,0.0017917931029607958,0.06505942392736308,48,0.19838345417805778
Accipiter_melanoleucus,LC,0.9663216478985737,1.9319374523785916e-14,0.966321647898593,0.04880389469581652,0.04514053959549014,0.02692705182635411,0.010666041609597506,0.07913762734650251,49,0.1677166290265066
Accipiter_meyerianus,LC,0.9697122235383042,1.0866339052764614e-15,0.9697122235383053,0.050662024523313545,0.044431555748171266,0.03228283761716027,0.004920944042372848,0.08588888402841668,50,0.15701889932247712
Accipiter_minullus,LC,0.7661556916301242,1.0464653090043208e-14,0.7661556916301346,0.02546061896124098,0.02786566714993262,0.016271879705865494,0.007292899931264047,0.05930728262939544,51,0.38856531558302626
Accipiter_nanus,LC,0.22931003753432236,0.17384050351938732,0.4031505410537097,0.017201514669990786,0.01794435676142808,0.011341691460741196,0.0025333892811492537,0.03157048389571414,52,0.4717698799477
Accipiter_nisus,LC,0.969712223538304,1.1318923153687017e-15,0.9697122235383051,0.030255471957592643,0.03909235467148792,0.028546584206823898,0.0025648285908172817,0.0843558877231269,53,0.3407821229050279
Accipiter_novaehollandiae,LC,0.6034693683459752,1.3848001166301346e-14,0.6034693683459891,0.03395500158767879,0.031343830772419534,0.015752676248567996,0.00519506647688894,0.050358200376323915,54,0.29442529418756685
Accipiter_ovampensis,LC,0.9697122235383042,1.1223394344974762e-15,0.9697122235383053,0.06815110887869363,0.051284445219141744,0.029392450648054003,0.007582170506938151,0.08182129619224404,55,0.11054320694163794
Accipiter_poliocephalus,LC,0.8185638706412425,0.26999052678887425,1.0885543974301166,0.05257924396392142,0.04777181389666408,0.02391547459035412,0.005935067709570465,0.08189914347884049,56,0.14822298823249733
Accipiter_poliogaster,NT,1,5.3837070298407525e-14,1.0000000000000537,0.11560236902815052,0.11305015805533505,0.0116911385935485,0.0928041510831201,0.126122508274306,57,0.06382978723404255
Accipiter_princeps,VU,0.48805670280971547,3.677703157885723e-14,0.4880567028097523,0.1151273619283668,0.1150355550592616,0.023184378498879797,0.07482878334597462,0.1476305321510663,58,0.06430524188755497
Accipiter_rhodogaster,LC,0.7661556916301244,9.887444746657478e-15,0.7661556916301343,0.051681325287811386,0.0450251168412508,0.019841461761196083,0.012873558195251416,0.06625003374294376,59,0.1519077617972186
Accipiter_rufitorques,LC,0.8159268063224143,0.048924651846997055,0.8648514581694113,0.03364589736365909,0.03476661410298614,0.02890032157004978,0.0031158404227881274,0.07425422449944313,60,0.29692143111850705
Accipiter_rufiventris,LC,0.8897955826815526,3.954381219318075e-15,0.8897955826815566,0.026692875174341713,0.033529309540868704,0.020734112076637397,0.012629185717769073,0.06590230073213857,61,0.3764412219184595
Accipiter_soloensis,LC,0.8791962372914215,0.10233547296132811,0.9815317102527497,0.06165048801355573,0.05120681015126623,0.033872489215984986,0.002484627307223564,0.08704543246186963,62,0.12052775466539879
Accipiter_striatus,LC,0.969712223538304,2.5188769922522722e-15,0.9697122235383066,0.033091129683203095,0.04510042721598434,0.026550724743380938,0.008487336178302649,0.07809308807436402,63,0.3066682515155117
Accipiter_superciliosus,LC,0.9628321685937007,3.1153138301400517e-14,0.9628321685937319,0.06463242951577462,0.052889929270907,0.024709932586671805,0.011660664596375495,0.08042855796721265,64,0.1163675264471651
Accipiter_tachiro,LC,0.8774393123877094,0.05116773648067327,0.9286070488683827,0.05118628576006638,0.043360519700330495,0.023791244193497162,0.0074978597600847486,0.07275098176564995,65,0.1544038987281588
Accipiter_toussenelii,LC,0.8774393123877093,0.05116773648067338,0.9286070488683827,0.05509078987450358,0.05164311487504433,0.02296567580296807,0.010549823806821327,0.07654842623955319,66,0.13526684892428384
Accipiter_trinotatus,LC,0.7934202026274155,0.290140412866975,1.0835606154943904,0.0435772784025373,0.04612028500313492,0.033531975072668155,0.008540934101553153,0.08877324791716379,67,0.1988589088315702
Accipiter_trivirgatus,LC,0.7661556916301244,9.873070203917779e-15,0.7661556916301343,0.03067241886052801,0.027007102590192192,0.016679978282491376,0.002510050659891668,0.05286826808037816,68,0.3360275763699037
Accipiter_virgatus,LC,0.7661556916301242,1.0003205084544825e-14,0.7661556916301342,0.044358952840841,0.04264149906133695,0.018053215228961278,0.013494050455229025,0.06508399141973537,69,0.19339118031617736
Aceros_nipalensis,VU,0.8005468502958167,1.7229475206287155e-14,0.800546850295834,0.14984483681473043,0.15041902743967606,0.029545350738307503,0.11232325453808209,0.1908211841768473,70,0.05099251158920718
Acridotheres_albocinctus,LC,0.09744707001278559,0.24267690286954816,0.34012397288233376,0.012740145794855048,0.014176259659263116,0.008591835327098153,0.0019015034534422578,0.026963550213178963,71,0.5423748959942946
Acridotheres_cinereus,VU,0.056852206964204795,3.0501025517837107e-15,0.05685220696420785,0.013483078689460797,0.01290117657124307,0.0036947689228568666,0.007864545932748913,0.018309606103319463,72,0.5340544395578272
Acridotheres_cristatellus,LC,0.18620430065864763,0.322862354001937,0.5090666546605846,0.03420315292802144,0.029937843489966576,0.011860526912992086,0.005292359591498045,0.04045523585198046,73,0.29026506596933316
